ticker,price,avg_share_volume20,avg_dollar_volume20,median_dollar_volume20,adr20_pct,tradable,rejection_reason,name,exchange
PSFE,6.34,402640.0,2657876.0,2349547.0,5.24,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Paysafe Limited Common Shares,NYSE
SLXN,0.36,6314775.0,2654788.0,85260.0,8.46,False,PRICE|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Silexion Therapeutics Corp - Ordinary Shares,NASDAQ
COSO,27.48,96615.0,2654709.0,2272298.0,2.05,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"CoastalSouth Bancshares, Inc. Common Stock",NYSE
TPET,1.88,1323176.0,2645645.0,287164.0,7.74,False,PRICE|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Trio Petroleum Corp. Common Stock,NYSE American
QUIK,10.82,235215.0,2644473.0,2523097.0,4.28,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,QuickLogic Corporation - Common Stock,NASDAQ
CZFS,82.21,32535.0,2641837.0,2123011.0,2.8,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Citizens Financial Services, Inc. - Common Stock",NASDAQ
UTMD,69.71,37050.0,2637060.0,2200834.0,2.23,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Utah Medical Products, Inc. - Common Stock",NASDAQ
AENT,6.42,414160.0,2635304.0,76766.0,6.57,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Alliance Entertainment Holding Corporation - common stock,NASDAQ
ESEA,74.56,35215.0,2632763.0,2449124.0,3.11,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Euroseas Ltd. - Common Stock,NASDAQ
ECC,3.7,692755.0,2628005.0,2359874.0,1.93,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,Eagle Point Credit Company Common Share of Beneficial Interest,NYSE
NRC,21.12,121565.0,2615481.0,2377074.0,4.0,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,NRC Health - Common Stock,NASDAQ
NXTT,5.33,345635.0,2603607.0,434050.0,17.77,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Next Technology Holding Inc. - Ordinary Shares,NASDAQ
DSP,12.58,202795.0,2601345.0,2567302.0,4.65,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Viant Technology Inc. - common stock,NASDAQ
SITC,2.82,878201.0,2589758.0,2373506.0,2.72,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,SITE Centers Corp. Common Stock,NYSE
OESX,27.25,102240.0,2586613.0,1527405.0,9.2,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Orion Energy Systems, Inc. - Common Stock",NASDAQ
CEPL,5.89,424000.0,2575893.0,2666176.0,9.32,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Capstone Energy Plus, Inc. - Common Stock",NASDAQ
BMEZ,16.45,152745.0,2571618.0,2441784.0,1.73,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,BlackRock Health Sciences Term Trust Common Shares of Beneficial Interest,NYSE
GSIT,5.11,443615.0,2571461.0,2433225.0,5.19,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"GSI Technology, Inc. - Common Stock",NASDAQ
VBNK,22.62,124345.0,2567900.0,1836388.0,3.52,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,VersaBank - Common Shares,NASDAQ
KXIN,1.05,1119380.0,2566576.0,1175446.0,28.14,False,PRICE|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Kaixin Holdings - Ordinary Shares,NASDAQ
FIEE,3.96,490505.0,2548211.0,120842.0,8.04,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"FiEE, Inc - Common Stock",NASDAQ
BWB,21.39,117045.0,2529854.0,2244351.0,2.36,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Bridgewater Bancshares, Inc. - Common Stock",NASDAQ
RMNI,4.54,492500.0,2529560.0,2310039.0,3.38,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Rimini Street, Inc. - Common Stock",NASDAQ
NATH,97.97,25715.0,2516056.0,2156157.0,0.91,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,"Nathan's Famous, Inc. - Common Stock",NASDAQ
VTEX,3.6,696980.0,2506562.0,2501316.0,3.39,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,VTEX Class A Common Shares,NYSE
AHMA,1.49,1428410.0,2506344.0,44794.0,9.95,False,PRICE|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Ambitions Enterprise Management Co. L.L.C - Class A Ordinary Shares,NASDAQ
IMPP,5.79,473595.0,2505092.0,2045950.0,4.51,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Imperial Petroleum Inc. - Common Shares,NASDAQ
EAF,6.58,377700.0,2496535.0,1816832.0,8.77,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,GrafTech International Ltd. Common Stock,NYSE
EPM,3.72,702045.0,2488107.0,1669281.0,3.41,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Evolution Petroleum Corporation, Inc. Common Stock",NYSE American
CBAN,21.46,115920.0,2487813.0,2336507.0,2.05,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Colony Bankcorp, Inc. Common Stock",NYSE
OPRT,7.87,328000.0,2487514.0,2335668.0,3.85,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Oportun Financial Corporation - common stock,NASDAQ
BUUU,39.5,79735.0,2484844.0,1539950.0,14.37,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,BUUU Group Limited - Class A Ordinary Share,NASDAQ
AIRS,2.42,915880.0,2474864.0,2165798.0,7.9,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"AirSculpt Technologies, Inc. - Common Stock",NASDAQ
NFGC,1.69,1355045.0,2465557.0,2168132.0,5.26,False,PRICE|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,New Found Gold Corp Common Shares,NYSE American
MAAS,15.79,154350.0,2464663.0,1987656.0,7.33,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Maase Inc. - Class A Ordinary Shares,NASDAQ
CWCO,28.16,83620.0,2463611.0,2130064.0,2.45,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Consolidated Water Co. Ltd. - Ordinary Shares,NASDAQ
VMAR,7.2,287927.0,2461004.0,506934.0,13.67,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Vision Marine Technologies Inc. - Common Shares,NASDAQ
CVEO,34.05,72675.0,2458129.0,2165858.0,2.72,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Civeo Corporation (Canada) Common Shares,NYSE
WRN,2.41,994955.0,2457088.0,2373706.0,3.87,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Western Copper and Gold Corporation Common Stock,NYSE American
WEST,7.7,303770.0,2456321.0,2084500.0,4.06,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Westrock Coffee Company - Common Stock,NASDAQ
MESH,10.08,243330.0,2454881.0,46322.0,0.07,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,Meshflow Acquisition Corp. - Class A Ordinary Shares,NASDAQ
VOXR,5.79,438560.0,2453285.0,2200230.0,3.98,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Vox Royalty Corp. - common stock,NASDAQ
NUS,4.85,517450.0,2450834.0,2352232.0,3.84,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Nu Skin Enterprises, Inc. Common Stock",NYSE
CVRX,2.88,814045.0,2444863.0,2113812.0,7.52,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"CVRx, Inc. - Common Stock",NASDAQ
BSVN,54.89,45860.0,2440103.0,1893255.0,2.79,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Bank7 Corp. - Common stock,NASDAQ
TWIN,24.54,102650.0,2437208.0,2131463.0,5.14,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Twin Disc, Incorporated - Common Stock",NASDAQ
TBI,8.75,244765.0,2433753.0,2228791.0,4.35,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"TrueBlue, Inc. Common Stock",NYSE
EGHT,1.84,1255875.0,2419643.0,2383204.0,4.95,False,PRICE|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,8x8 Inc - Common stock,NASDAQ
ATNI,30.32,78565.0,2416023.0,2483332.0,2.96,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"ATN International, Inc. - Common Stock",NASDAQ
CURR,3.38,710905.0,2412239.0,870012.0,12.75,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Currenc Group Inc. - Ordinary Shares,NASDAQ
FFAI,1.67,964530.0,2406142.0,2142004.0,10.47,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Faraday Future Intelligent Electric Inc. - Class A Common Stock,NASDAQ
MBI,4.64,498105.0,2404367.0,2394253.0,3.35,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,MBIA Inc. Common Stock,NYSE
XAIR,3.2,573315.0,2392313.0,190172.0,9.74,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Beyond Air, Inc. - Common Stock",NASDAQ
NCMI,2.42,921420.0,2376594.0,2109983.0,5.03,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"National CineMedia, Inc. - Common Stock",NASDAQ
NXP,13.75,168545.0,2374349.0,2073104.0,0.68,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,Nuveen Select Tax Free Income Portfolio Common Stock,NYSE
SKK,4.35,416215.0,2370632.0,35371.0,10.34,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,SKK Holdings Limited - Class A Ordinary Shares,NASDAQ
ASLE,5.43,421400.0,2367123.0,2265144.0,2.77,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,AerSale Corporation - Common Stock,NASDAQ
OEC,5.8,388490.0,2364099.0,2247529.0,4.91,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Orion S.A. Common Shares,NYSE
KPTI,1.61,1308400.0,2363056.0,1723128.0,8.41,False,PRICE|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Karyopharm Therapeutics Inc. - Common Stock,NASDAQ
FHTX,4.42,391265.0,2357984.0,1897766.0,7.29,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Foghorn Therapeutics Inc. - Common Stock,NASDAQ
MCBS,35.5,66565.0,2356460.0,2182735.0,1.92,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,"MetroCity Bankshares, Inc. - Common Stock",NASDAQ
PHI,18.49,128690.0,2349104.0,2335903.0,1.76,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,PLDT Inc. Sponsored ADR,NYSE
NRXP,3.4,676640.0,2340755.0,2279996.0,5.41,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"NRX Pharmaceuticals, Inc. - Common Stock",NASDAQ
FRPH,22.15,104960.0,2336796.0,2287473.0,2.16,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"FRP Holdings, Inc. - Common Stock",NASDAQ
EPOW,0.32,4980700.0,2334699.0,112488.0,10.1,False,PRICE|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,E-Power Inc. - Class A Ordinary Shares,NASDAQ
OSG,4.84,501340.0,2333500.0,2025158.0,4.33,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Octave Specialty Group, Inc. Common Stock",NYSE
VFF,2.88,828340.0,2309548.0,2240426.0,4.41,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Village Farms International, Inc. - Common Shares",NASDAQ
FGI,8.31,245315.0,2309046.0,306968.0,11.48,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,FGI Industries Ltd. - Ordinary Shares,NASDAQ
ONIT,34.34,65005.0,2302170.0,2075328.0,3.89,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Onity Group Inc. Common Stock,NYSE
COFS,34.05,68475.0,2298552.0,2285159.0,2.05,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"ChoiceOne Financial Services, Inc. - Common Stock",NASDAQ
SMTK,2.24,571781.0,2292199.0,625265.0,16.14,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"SmartKem, Inc. - Common Stock",NASDAQ
HCKT,10.98,208450.0,2290501.0,2043995.0,3.47,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"The Hackett Group, Inc. - Common Stock",NASDAQ
PUSA,3.66,615115.0,2288233.0,1710205.0,6.59,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Aureus Greenway Holdings Inc. - Common Stock,NASDAQ
HYPD,3.49,690565.0,2287682.0,1754415.0,9.21,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Hyperion DeFi, Inc. - Common Stock",NASDAQ
FRST,16.15,141380.0,2285247.0,2100091.0,1.99,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,Primis Financial Corp. - Common Stock,NASDAQ
EFSI,45.52,52855.0,2284259.0,2141345.0,3.45,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Eagle Financial Services Inc - Common Stock,NASDAQ
ACIC,9.34,241535.0,2274523.0,2074635.0,2.3,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,American Coastal Insurance Corporation - Common Stock,NASDAQ
ANIK,20.86,106610.0,2268862.0,1903837.0,4.04,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Anika Therapeutics Inc. - Common Stock,NASDAQ
SIGA,3.03,731775.0,2264848.0,2063874.0,4.47,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,SIGA Technologies Inc. - Common Stock,NASDAQ
SGP,27.52,83090.0,2261705.0,2070340.0,4.9,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"SpyGlass Pharma, Inc. - Common Stock",NASDAQ
EJH,1.2,1131870.0,2258342.0,39420.0,15.11,False,PRICE|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,E-Home Household Service Holdings Limited - Ordinary shares,NASDAQ
BBCP,10.43,231805.0,2252092.0,1830202.0,4.14,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Concrete Pumping Holdings, Inc.  - Common Stock",NASDAQ
DGICA,19.36,118540.0,2247172.0,1909253.0,2.47,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Donegal Group, Inc. - Class A Common Stock",NASDAQ
PEPG,2.98,719715.0,2245755.0,2002996.0,6.6,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,PepGen Inc. - Common Stock,NASDAQ
AGMB,13.06,159370.0,2242249.0,2011689.0,7.99,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,AgomAb Therapeutics NV - ADRs representing one common share.,NASDAQ
RCBC,52.24,43505.0,2241807.0,1865458.0,2.65,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,River City Bank - Common stock,NASDAQ
CARL,14.73,141855.0,2237457.0,1742622.0,5.21,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Carlsmed, Inc. - Common Stock",NASDAQ
ILPT,7.76,271075.0,2234906.0,2180135.0,2.75,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Industrial Logistics Properties Trust - Common Shares of Beneficial Interest,NASDAQ
PXED,26.84,78815.0,2226925.0,2218692.0,3.45,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Phoenix Education Partners, Inc. Common Stock",NYSE
ADV,33.32,67735.0,2225012.0,1888950.0,5.55,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Advantage Solutions Inc.  - Class A Common Stock,NASDAQ
KULR,2.38,864035.0,2223600.0,1823213.0,5.34,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"KULR Technology Group, Inc. Common Stock",NYSE American
YYAI,0.74,1750301.0,2219791.0,728596.0,12.27,False,PRICE|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,AiRWA Inc. - Common Stock,NASDAQ
ENHA,1.56,1316705.0,2218224.0,1617734.0,10.45,False,PRICE|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Enhanced Group Inc. Class A Common Stock,NYSE
SI,18.53,105120.0,2216136.0,1994056.0,5.98,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Shoulder Innovations, Inc. Common Stock",NYSE
VGZ,2.17,956165.0,2214302.0,2008781.0,4.47,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Vista Gold Corp Common Stock,NYSE American
CNTB,2.04,1001670.0,2202651.0,1373535.0,11.05,False,PRICE|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Connect Biopharma Holdings Limited - Ordinary Shares,NASDAQ
AVXL,2.62,707320.0,2197284.0,1666626.0,5.31,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Anavex Life Sciences Corp. - Common Stock,NASDAQ
SBR,74.85,29705.0,2192135.0,1903482.0,1.81,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,Sabine Royalty Trust Common Stock,NYSE
JOUT,44.61,47235.0,2185012.0,1903475.0,3.05,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Johnson Outdoors Inc. - Class A Common Stock,NASDAQ
PRTH,5.94,392325.0,2177925.0,2058966.0,4.44,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Priority Technology Holdings, Inc. - Common Stock",NASDAQ
RBB,26.55,81555.0,2169451.0,1996000.0,2.03,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,RBB Bancorp - Common Stock,NASDAQ
SIF,21.55,101485.0,2169259.0,1858968.0,5.54,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"SIFCO Industries, Inc. Common Stock",NYSE American
AIBZ,4.29,387920.0,2167356.0,1803436.0,8.49,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Bitzero Holdings Inc. - Common Shares,NASDAQ
BCTX,3.63,610485.0,2163999.0,489143.0,6.9,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,BriaCell Therapeutics Corp. - Common Shares,NASDAQ
LE,10.37,185640.0,2138111.0,1839511.0,3.78,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Lands' End, Inc. - Common Stock",NASDAQ
OBIO,6.12,394135.0,2135569.0,1375672.0,6.64,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Orchestra BioMed Holdings, Inc. - Ordinary Shares",NASDAQ
QMLS,6.39,339890.0,2114143.0,1806229.0,11.09,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"QumulusAI, Inc. - Common Stock",NASDAQ
ADCT,1.07,1881070.0,2110614.0,1993472.0,7.7,False,PRICE|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,ADC Therapeutics SA Common Shares,NYSE
FRAF,63.54,33660.0,2109702.0,2026557.0,2.47,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Franklin Financial Services Corporation - Common Stock,NASDAQ
ASIC,27.47,81770.0,2107331.0,1548003.0,3.63,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Ategrity Specialty Insurance Company Holdings Common Stock,NYSE
SVCO,6.71,310205.0,2106934.0,2084329.0,6.08,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Silvaco Group, Inc. - Common Stock",NASDAQ
BSRR,40.73,52325.0,2104105.0,1856506.0,2.15,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Sierra Bancorp - Common Stock,NASDAQ
XGN,7.03,287715.0,2102442.0,1788999.0,5.37,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Exagen Inc. - Common Stock,NASDAQ
BCX,12.92,160595.0,2097925.0,1953393.0,1.71,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,BlackRock Resources Common Shares of Beneficial Interest,NYSE
XLAB,3.81,415375.0,2097554.0,514303.0,15.97,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Exascale Labs Holdings Inc. - Class A Common Stock,NASDAQ
GMTL,10.53,174360.0,2092556.0,1874904.0,8.37,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Guardian Metal Resources PLC ADS,NYSE American
PINE,18.31,109370.0,2089922.0,1800110.0,1.91,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,"Alpine Income Property Trust, Inc. Common Stock",NYSE
CNXU,4.46,283500.0,2088690.0,1818218.0,12.05,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Conexeu Sciences Inc. - Common Stock,NASDAQ
PLG,1.46,1367330.0,2088329.0,1812983.0,5.29,False,PRICE|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Platinum Group Metals Ltd. Ordinary Shares (Canada),NYSE American
ACU,60.72,33585.0,2085826.0,1811080.0,3.5,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Acme United Corporation. Common Stock,NYSE American
LEGH,27.67,73485.0,2081136.0,1978926.0,3.2,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Legacy Housing Corporation - Common Stock,NASDAQ
ADVB,8.19,228150.0,2079001.0,1560808.0,11.48,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Advanced Biomed Inc. - Common Stock,NASDAQ
LFMD,3.05,659175.0,2076080.0,1856888.0,4.34,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"LifeMD, Inc. - Common Stock",NASDAQ
RACC,11.3,156250.0,2072490.0,513875.0,10.29,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Research Alliance Corporation III - Class A Ordinary Shares,NASDAQ
CVKD,1.09,1211160.0,2071802.0,117207.0,11.19,False,PRICE|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Cadrenal Therapeutics, Inc. - Common Stock",NASDAQ
AUUD,0.98,2059580.0,2067319.0,280157.0,6.21,False,PRICE|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Auddia Inc. - Common Stock,NASDAQ
NPWR,1.91,1095000.0,2047727.0,1411117.0,8.35,False,PRICE|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,NET Power Inc. Class A Common Stock,NYSE
DXST,2.5,720840.0,2044916.0,71237.0,5.56,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Decent Holding Inc. - Class A Ordinary Shares,NASDAQ
DTIL,7.17,254695.0,2044742.0,1847905.0,5.17,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Precision BioSciences, Inc. - Common Stock",NASDAQ
